year,id,prop_name,zip_code,primary_property_type,area,built_year,energy_star_score,electricity_use,nat_gas_use,lat,long
2019,102368,Bradley Business Center,60618,Mixed Use Property,350000,1956,60,6241087.1,12319490,41.95030519,-87.69252546
2019,102380,4600 N. Cumberland Condominium Association,60656,Multifamily Housing,59706,1974,85,1065884.9,3526083.9,41.97087009,-87.79892589
2019,102487,Pine Grove Apartments,60613,Multifamily Housing,100338,1968,62,1591762.8,9725146.2,41.95402016,-87.6620278
2019,102552,Palmer Kedzie Condominium Association,60647,Multifamily Housing,60000,2005,45,1026179.5,4361887.2,41.92075046,-87.70152825
2019,102556,Gateway Apartments (Sneider Apartments),60626,Multifamily Housing,97200,2003,17,3438103.7,7441199.9,42.01036185,-87.66829765
2019,102568,Grace Shores,60613,Multifamily Housing,52953,1973,92,444795.1,7271899.9,41.95402016,-87.6620278
2019,102610,420 W. Ontario Residential Condominium Association,60654,Multifamily Housing,82716,1999,82,1996006.4,1078580.5,41.89198218,-87.63699623
2019,102643,234-Senior Suites of Jefferson Park,60630,Senior Care Community,60000,2004,8,1533775.9,5568699.9,41.97200414,-87.75756578
2019,102690,1250  N LASALLE DR,60610,Multifamily Housing,160964,1987,83,3804547.2,6862811.5,41.9037528,-87.63558845
2019,102705,65 E. Goethe Condominium Association,60610,Multifamily Housing,126330,2001,1,8511114.6,10841413.6,41.9037528,-87.63558845
2019,102725,237-Senior Suites of W. Humboldt Park,60624,Senior Care Community,70370,2009,15,1815886.9,4508800.2,41.8808242,-87.72327934
2019,102745,Harper Place Condominium Association,60615,Multifamily Housing,88384,1920,77,1263235,4288577.5,41.80224043,-87.60332678
2019,102766,Brandon Shores Condo Association,60660,Multifamily Housing,54000,1962,6,2368670.8,4921106.7,41.99090057,-87.66660744
2019,102803,235-Senior Suites of New City,60609,Senior Care Community,89556,2004,53,2700857.3,4360699.9,41.81195152,-87.65512794
2019,102809,1916-34 W. Winona / 5103-5115 N. Winchester,60640,Multifamily Housing,68400,1903,89,467788.6,3672464.3,41.97223008,-87.6645957
2019,102838,233-Senior Suites of Hegewisch,60633,Senior Care Community,60600,2002,40,1628493,4269199.7,41.65140357,-87.54582933
2019,102914,Brainerd Senior Center (8915 S. Loomis St.),60620,Multifamily Housing,72000,2000,79,1084357.5,2693763.3,41.74023286,-87.65352897
2019,102946,Haven Towers,60617,Multifamily Housing,61000,2001,64,1454644.8,3304400,41.7272413,-87.55513633
2019,103182,1000 N. LaSalle Apartments,60642,Multifamily Housing,120728,1988,23,2953171.3,10162325.2,41.9037528,-87.63558845
2019,103264,South Commons - 2941 S Michigan,60616,Multifamily Housing,67133,1964,42,1112366.6,6482781.2,41.84550365,-87.63055693
2019,103271,1344 N. Dearborn Private Residences,60640,Multifamily Housing,130200,1963,94,1606785.9,5403018.5,41.9037528,-87.63558845
2019,103273,"THE SAUSAGE KING OF CHICAGO, LLC",60628,Multifamily Housing,154140,1973,68,2370422.2,12844967.5,41.69755188,-87.61477587
2019,103278,33 W. Huron Condominium Association,60654,Multifamily Housing,185571,1998,99,2398438.1,5495563.5,41.89198218,-87.63699623
2019,103310,Marshall Field Garden Apartment Homes,60610,Multifamily Housing,583000,1929,75,9087670.9,46353889.4,41.9037528,-87.63558845
2019,103315,230 East Ontario Condominium Association,60611,Multifamily Housing,163000,1969,48,3810702.4,8984187.4,41.89579275,-87.62247957
2019,103317,33 East Cedar Condominium Association,60611,Multifamily Housing,184432,1958,91,2064734.3,8988273,41.89579275,-87.62247957
2019,103600,10 S LaSalle St,60603,Office,871962,1986,61,50088296.5,539163,41.88160573,-87.6327278
2019,103602,190 S LaSalle St,60603,Office,882560,1985,73,60852678.8,973320.2,41.8797561,-87.63268685
2019,103604,525 W Monroe St,60661,Office,1028492,1983,76,53138180.9,910194.5,41.880543,-87.640541
2019,103606,Willis Tower,60606,Office,4483315,1973,58,349545069.6,58477236.2,41.87887581,-87.63587349
2019,103614,Ann & Robert H. Lurie Children's Hospital of Chicago,60611,Hospital (General Medical & Surgical),1250000,2012,65,115341192.8,171329827.8,41.896764,-87.621559
2019,103615,NMH Prentice Womens Hospital,60611,Hospital (General Medical & Surgical),945000,2007,47,88026733.9,125330879.5,41.89627286,-87.62088103
2019,103621,SpringHill Suites - Residence Inn,60654,Hotel,353000,2008,38,16183481.1,27201500.8,41.88948997,-87.62960735
2019,103626,151 N Franklin St,60606,Office,947870,2018,97,25673430.2,24770.4,41.88455237,-87.63533591
2019,103628,1K Fulton,60607,Office,562779,1923,82,20332527.7,21427776.9,41.88677646,-87.65227883
2019,103630,Stroger Hospital Campus,60612,Hospital (General Medical & Surgical),1596300,2002,8,168094500.2,339283940.7,41.874071,-87.674135
2019,103632,NMH Feinberg Pavilion and Galter Pavilion,60654,Hospital (General Medical & Surgical),2200000,1999,47,194386928.6,362847769.8,41.89458666,-87.62152834
2019,103639,LaSalle-Wacker Building,60601,Office,518217,1930,80,16000464.8,21495767.6,41.88653309,-87.63199926
2019,103640,One North LaSalle,60602-3902,Office,554777,1929,76,15202711.9,28422819.5,41.8823233,-87.6320043
2019,103643,180 N LaSalle St,60601,Office,859786,1972,77,26555838.3,26676642.5,41.88538772,-87.63289117
2019,103645,203 N LaSalle St,60601,Office,660397,1985,66,40812603.9,858445.7,41.88606221,-87.63169041
2019,103647,135 S LaSalle Property LLC,60603,Office,1547120,1934,55,59093997.5,83948849,41.87977276,-87.63155683
2019,103651,Four40,60605,Office,1151330.2,1984,59,86167228,1126477.4,41.87595944,-87.63219354
2019,103653,River North Point,60654,Office,1883966,1975,41,145697825.1,2437000,41.88851686,-87.63777722
2019,103664,Northern Trust Headquarters,60603,Financial Office,580000,1963,71,23456425.2,19298789.2,41.88103427,-87.63261241
2019,103677,150 N RIVERSIDE PLAZA,60453,Office,1487050,2017,77,78018348.4,1456264.5,41.88383779,-87.63851426
2019,103681,Fordham Hall- ID# 103681,60626,Residence Hall/Dormitory,113750,1991,35,3581102.1,13309000.4,41.99972255,-87.66065332
2019,103684,NMH Arkes Family Pavilion,60611,Medical Office,675000,1980,59,84471225.2,239375,41.894419,-87.622789
2019,103685,One North State,60602,Office,829068,1910,67,30495828.2,20410658.2,41.88238964,-87.62728409
2019,103687,Sullivan Center,60603,Office,963386,1899,81,25505368.8,34978303.2,41.88190243,-87.62775418
2019,103692,CNA Building,60604,Office,1416785,1974,58,47952418.6,62928888.2,41.87740181,-87.62564302
2019,103699,George W Dunne Cook County Office Building,60602,Office,821526,1965,79,28068197,34253696.7,41.88287346,-87.62989783
2019,103705,The National,60603,Office,580000,1907,61,16031568.6,43769827.7,41.879992,-87.630764
2019,103716,The Palmer House Hotel,60603,Hotel,1695000,1925,56,59527219.2,149695903.5,41.88032223,-87.62695184
2019,103733,International Tower,60631,Office,310839,1969,61,14225696,18750540,41.981083,-87.840286
2019,103738,Drexel Towers 4825,60615,Multifamily Housing,89000,1970,73,1250982.5,7079092.1,41.80224043,-87.60332678
2019,103743,33 N Dearborn,60602,Office,372137,1966,81,8176305.3,15334670.2,41.88287054,-87.62903883
2019,103759,Headquarters,60661,Office,347691,1922,48,22004653.3,9440738.7,41.878003,-87.641471
2019,103766,640 N LaSalle Dr,60654,Office,282343,1969,69,20021302.1,3603204.1,41.89361489,-87.63342151
2019,103767,57F47-Residence Inn Chicago Loop,60603,Hotel,326000,2015,89,9333741,13392499.9,41.88177039,-87.63193858
2019,103780,LondonHouse Chicago,60601,Hotel,390430,2016,33,14155456.5,25447314.8,41.88794631,-87.62504954
2019,103782,Warwick Allerton Hotel Chicago,60611,Hotel,300000,1924,29,14931802.5,26013498.9,41.895221,-87.624214
2019,103789,De La Salle Institute,60616,K-12 School,165000,1954,91,2884310.3,3327993.6,41.832219,-87.623316
2019,103812,400 W Superior St,60654,Office,130007,1998,64,6240664,1769519.5,41.89575232,-87.638901
2019,103816,AMA Plaza,60611,Office,1870680,1971,74,104988331.8,45677500.9,41.88863693,-87.62751976
2019,103849,Bicycle Station Lofts Condominium Association (1632-36 S. Indiana Ave.),60616,Multifamily Housing,59040,1997,72,1062479.7,2911377.4,41.84550365,-87.63055693
2019,103933,3161 Cambridge,60657,Multifamily Housing,50825,1968,89,640391.5,3232926,41.9398511,-87.65844752
2019,103965,447-457 W. Wellington Ave.,60657,Multifamily Housing,51574,1967,56,781719.9,3639324.5,41.9398511,-87.65844752
2019,103970,424 West Oakdale Avenue,60657,Multifamily Housing,52080,1970,84,560537,3015619.5,41.9398511,-87.65844752
2019,104105,Sheridan Shores,60613,Multifamily Housing,60918,1970,100,122620.5,3117500,41.95402016,-87.6620278
2019,104206,Malden Property LLC,60640,Multifamily Housing,78709,1925,71,1919707.2,2267049.5,41.97223008,-87.6645957
2019,104237,536-552 W. Addison St.,60613,Multifamily Housing,62762,1970,36,956134.5,5348333,41.95402016,-87.6620278
2019,104238,3510 N. Pine Grove Ave.,60657,Multifamily Housing,71310,1970,51,1124506.5,5166115,41.9398511,-87.65844752
2019,104239,517-25 W. Brompton Ave.,60657,Multifamily Housing,52304,1924,84,461858.6,3307414,41.9398511,-87.65844752
2019,104250,544 W. Melrose St.,60657,Multifamily Housing,50589,1967,51,865948.5,3458543.2,41.9398511,-87.65844752
2019,104261,500 W. Belmont Apartments,60642,Multifamily Housing,54927,1965,53,857636.9,3935838.7,41.9398511,-87.65844752
2019,104263,444-454 W. Melrose St.,60657,Multifamily Housing,57863,1967,58,816495,4150067.7,41.9398511,-87.65844752
2019,104278,431 Roscoe,60657,Multifamily Housing,55296,1931,35,749841.6,5337719.9,41.9398511,-87.65844752
2019,104285,528 534 W ALDINE AVE,60657,Multifamily Housing,52400,1966,49,791498.7,3888129.7,41.9398511,-87.65844752
2019,104288,EFA LLC,60657,Multifamily Housing,89000,1966,80,1193360.6,5305445.3,41.9398511,-87.65844752
2019,104300,Roscoe Building,60657,Multifamily Housing,71532,1917,60,623205.2,5479400.3,41.9398511,-87.65844752
2019,104340,4701 N Beacon,60091,Multifamily Housing,50100,1930,93,541730.1,3490795.2,41.97223008,-87.6645957
2019,104511,Hollywood Property,60625,Multifamily Housing,60820,1973,86,779263.3,4691692.4,41.99090057,-87.66660744
2019,104549,Heiwa Terrace,60640,Multifamily Housing,148138,1980,32,5573109.6,7723400,41.97223008,-87.6645957
2019,104789,Commonwealth,60614,Multifamily Housing,80000,1926,72,777070.4,6321387.2,41.92201051,-87.65461957
2019,104834,515-523 W. Barry Ave.,60657,Multifamily Housing,58593,1967,47,832705.4,4640700.1,41.9398511,-87.65844752
2019,104836,445 W BARRY AVE,60657,Multifamily Housing,82550,1971,95,1841111.8,2699200.7,41.9398511,-87.65844752
2019,104849,660 W WRIGHTWOOD AVE,60614,Multifamily Housing,38456,1970,67,1220574.8,1953401.4,41.92201051,-87.65461957
2019,104931,4600 N. Winchester,60640,Multifamily Housing,50139,1906,22,722794.7,6323750.6,41.97223008,-87.6645957
2019,105006,"5527-5541 N. Kenmore, LLC",60640,Multifamily Housing,79000,1915,95,585113.6,3458235.7,41.97223008,-87.6645957
2019,105011,Edgewater Venture LLLP,60654,Multifamily Housing,52237,1929,55,1972340.7,912856.9,41.97223008,-87.6645957
2019,105044,Farwell LLC.,60645,Multifamily Housing,59070,1958,45,300529,5755099.4,42.00880199,-87.69502812
2019,105067,1025 1035 W LOYOLA AVE,60626,Multifamily Housing,91600,1932,86,1045191.1,5867700.5,42.01036185,-87.66829765
2019,105070,1548 W Juneway Terrace,60626,Multifamily Housing,58791,1940,67,575467.9,4943370.5,42.01036185,-87.66829765
2019,105078,6825 Sheridan Rd Building Partnership,60626,Multifamily Housing,101560,1966,84,704472.2,5504128.9,42.01036185,-87.66829765
2019,105315,468 West Melrose Street,60657,Multifamily Housing,55460,1961,85,752625.8,3704032.5,41.9398511,-87.65844752
2019,105340,531 W. Deming,60614,Multifamily Housing,65806,1967,78,1066369.4,4376529.7,41.92201051,-87.65461957
2019,105360,200 N Central,60644,Multifamily Housing,50291,1930,56,611788.7,4245457.4,41.88039405,-87.75826967
2019,105478,6230 N Kenmore,60660,Multifamily Housing,135000,1947,97,1497144.7,8456835,41.99090057,-87.66660744
2019,105484,Kenwin Venture LLLP,60654,Multifamily Housing,51008,1929,48,2070271.9,824800.7,41.97223008,-87.6645957
2019,105488,Lake Shore Tower Apartments,60660,Multifamily Housing,99673,1963,4,2705279.3,15016700.1,41.99090057,-87.66660744
2019,105533,Fairfield Hall-ID#105533,60660,Residence Hall/Dormitory,56200,1968,86,1053787.7,3043675,41.99090057,-87.66660744
2019,105551,The Carolan Apartments,60615,Multifamily Housing,121890,1923,88,861765.4,9413169.9,41.80224043,-87.60332678
2019,105586,Parkway Apartments,60614,Multifamily Housing,52624,1929,24,2954229,1598529.7,41.92201051,-87.65461957
2019,105600,Hampden Court Apartments,60614,Multifamily Housing,63200,1920,83,1037056.9,6325597.8,41.92201051,-87.65461957
2019,105608,513-519 W. Briar Pl.,60642,Multifamily Housing,50736,1932,35,825874.6,4161763.6,41.9398511,-87.65844752
2019,105615,Surf III LLC,60657,Multifamily Housing,89650,1928,83,2845014.3,1378738.8,41.9398511,-87.65844752
2019,105617,441 W. Oakdale Apartments,60642,Multifamily Housing,61720,1971,21,1002281.8,5310678.5,41.9398511,-87.65844752
2019,105619,529 West Wellington,60657,Multifamily Housing,80064,1925,71,641763.1,5202127.9,41.9398511,-87.65844752
2019,105653,601 Condominium,60616,Multifamily Housing,190893,1958,10,4664412.1,18408184.2,41.84550365,-87.63055693
2019,105695,Dearborn I LLC,60610,Multifamily Housing,72115,1929,53,3518109.8,1331235,41.9037528,-87.63558845
2019,105697,Dearborn Plaza,60610,Multifamily Housing,79152,1929,83,1545543.9,7860000.1,41.9037528,-87.63558845
2019,105725,Shorewind Towers,60649,Multifamily Housing,205000,1920,1,1401376.6,41622565.1,41.76259226,-87.57231648
2019,105739,Silver Cloud Condominiums,60615,Multifamily Housing,131462,1928,90,2136318,5327710,41.80224043,-87.60332678
2019,105749,The Chatelaine,60611,Multifamily Housing,94261,1955,66,2548081.6,3465399.9,41.89579275,-87.62247957
2019,105768,Clarendon Shores,60640,Multifamily Housing,50898,1959,68,332943,5489700.2,41.97223008,-87.6645957
2019,105788,Buena Terrace,60613,Multifamily Housing,91524,1933,57,1319092.8,7819556.4,41.95402016,-87.6620278
2019,105790,Uptown Regency,60660,Multifamily Housing,115533,1928,40,2182844.1,10392100.1,41.97478042,-87.65501803
2019,105792,Diversey III LLC,60614,Multifamily Housing,79250,1926,94,2596958.5,3770652.3,41.92201051,-87.65461957
2019,105819,540 W. Briar,60657,Multifamily Housing,84486,1903,31,1023924.1,9727198.2,41.9398511,-87.65844752
2019,105820,Quality Inn Midway Airport,60629,Hotel,86770,1969,59,4245991.7,5202222.7,41.77517105,-87.71389848
2019,105852,7100 South Shore,60649,Multifamily Housing,113456,1923,100,1547430.7,167444,41.76259226,-87.57231648
2019,105921,1246 Pratt LLC,60626,Multifamily Housing,65419,1934,73,1263211.1,5285644.1,42.01036185,-87.66829765
2019,105936,14 West Elm Apartments,60610,Multifamily Housing,127425,1930,90,1692027.9,8094609.8,41.9037528,-87.63558845
2019,105938,Harper Court,60615,Office,231240,2013,60,18280353,6006382.9,41.80012,-87.589053
2019,105983,1330 N. Dearborn Apartments,60642,Multifamily Housing,72900,1962,32,1607171.4,5237421.8,41.9037528,-87.63558845
2019,105987,Jeffery Towers,60649,Multifamily Housing,125000,1925,42,1340486.1,12549826.6,41.76259226,-87.57231648
2019,105989,C5501WAS (25112),60644,Multifamily Housing,118890,1929,64,1732896.8,10319431.3,41.88039405,-87.75826967
2019,106000,HRTL - Harvest Commons: 1519 W Warren Blvd,60607,Multifamily Housing,51628,2013,77,1927388,1266120,41.87399385,-87.651678
2019,106014,Delaware III LLC,60611,Multifamily Housing,57125,1931,83,2366140.1,1519300.8,41.89579275,-87.62247957
2019,106017,6900 S. Shore Drive,60649,Multifamily Housing,52604,1963,60,895845.8,4329428.7,41.76259226,-87.57231648
2019,106027,505 W BELMONT AVE,60657,Multifamily Housing,51480,1925,93,1528852.4,1492830,41.9398511,-87.65844752
2019,106042,LaSalle Towers,60610,Multifamily Housing,57041,1924,12,3271449.5,1045288.8,41.9037528,-87.63558845
2019,106046,Inn of Chicago,60611,Hotel,175000,1927,3,15248518,1034088,41.89579275,-87.62247957
2019,106101,Wrightwood II LLC,60614,Multifamily Housing,90140,1928,66,1472407.7,8684166.6,41.92201051,-87.65461957
2019,106102,The Regent Condominium Association (190 E. Walton Pl.),60611,Multifamily Housing,94000,1996,99,744037.8,4652397.1,41.89579275,-87.62247957
2019,106103,4180 Polo Tower CA,60613,Multifamily Housing,109301,1951,40,2501859.2,11848145.7,41.95402016,-87.6620278
2019,106109,Dearborn North,60610,Multifamily Housing,83916,1929,93,1209035.4,4956811.4,41.9037528,-87.63558845
2019,106112,Skiritai Bittersweet LLC,60613,Multifamily Housing,54738,1933,8,2805193.2,4675789.7,41.95402016,-87.6620278
2019,106113,"725 W Sheridan Condominium Association, Inc.",60613,Multifamily Housing,52346,1920,86,543439.5,4210539.5,41.95402016,-87.6620278
2019,106118,3410 Lakeshore Drive Condominium Association,60657,Multifamily Housing,192241,1952,77,2896811.9,13047279.9,41.9398511,-87.65844752
2019,106121,Pine Grove Property LLC,60657,Multifamily Housing,97600,1922,78,1029127.4,7584089.5,41.9398511,-87.65844752
2019,106122,344-358 W. Oakdale Ave.,60657,Multifamily Housing,108991,1950,20,1488952.4,11625708.4,41.9398511,-87.65844752
2019,106125,5631-35 N Kenmore,60660,Multifamily Housing,56439,1932,92,859026.6,2948928.6,41.99090057,-87.66660744
2019,106158,1100 N Lasalle,60610,Multifamily Housing,128658,1921,92,2278393.4,9793147.3,41.9037528,-87.63558845
2019,106221,534 West Stratford,60657,Multifamily Housing,158002,1926,94,1120163,9494706.6,41.9398511,-87.65844752
2019,106223,4521-23 North Malden Street,60640,Multifamily Housing,51840,1988,88,493143.2,2984633.7,41.97223008,-87.6645957
2019,106618,215 West Apartments,60606,Multifamily Housing,674750,2010,92,17539399.6,12007344.8,41.88322296,-87.63452002
2019,108602,Lathrop Elderly,60647,Multifamily Housing,70732,1990,46,1347945.1,5957200,41.92075046,-87.70152825
2019,109238,The Park Condominium,60630,Multifamily Housing,52200,1972,85,552597.3,4084916.6,41.97200414,-87.75756578
2019,109326,SANS SOUCI CONDOMINIUM ASSOCIATION,60630,Multifamily Housing,50000,1970,99,53797.9,2766200.1,41.97200414,-87.75756578
2019,109549,Lunt Avenue Condominium & Health Club,60626,Multifamily Housing,59768,1925,46,383901.2,4237893.1,42.01036185,-87.66829765
2019,109550,Lunt Court Condominium Association,60626,Multifamily Housing,60120,1924,37,564228.8,5479661,42.01036185,-87.66829765
2019,109573,Casa Bonita Condominium Association,60645,Multifamily Housing,110000,1920,62,2196799.1,3923178.8,42.00880199,-87.69502812
